CHROM,POS,A_Kalix_Baltic_Spring,B_Vaxholm_Baltic_Spring,DalBoB_Atlantic_Autumn,DalGeB_Atlantic_Autumn,DalInB_Atlantic_Spring,DalNsF_Atlantic_Autumn,DalNsS_Atlantic_Spring,G_Gamleby_Baltic_Spring,HGS10_Downs_EnglishChannel_Winter,HGS11_RingkobingFjord_NorthSea_Spring,HGS12_BornholmBasin_Baltic_Autumn,HGS15_NSSH_Atlantic_Spring,HGS16_Orkney_NorthSea_Autumn,HGS17_IsleOfMan_IrishSea_Autumn,HGS18_CelticSea_Atlantic_AutumnWinter,HGS19_TeelinBay_Atlantic_Winter,HGS1_Riga_Baltic_Spring,HGS20_CapeWrath_Atlantic_Spring,HGS21_Hebrides_Atlantic_Mixed,HGS22_CapeWrath_Atlantic_Autumn,HGS23_Clyde_Atlantic_Spring,HGS24_Landvik_Atlantic_Spring,HGS25_Lindas_Atlantic_Spring,HGS26_Lusterfjorden_Atlantic_Spring,HGS27_Gloppen_Atlantic_Spring,HGS2_Riga_Baltic_Spring,HGS3_Riga_Baltic_Autumn,HGS4_Riga_Baltic_Autumn,HGS5_Schlei_Baltic_Autumn,HGS6_Schlei_Baltic_Spring,HGS71_Rugen_Baltic_Spring,HGS72_Rugen_Baltic_Spring,HGS8_KattegatNorth_Atlantic_Spring,HGS9_Greenland_Atlantic_Spring,H_Fehmarn_Baltic_Autumn,J_Traslovslage_Baltic_Spring,LandvikS17_Norway_Baltic_Spring,N_NorthSea_Atlantic_Autumn,O_Hamburgsund_Atlantic_Spring,PB10_Skagerrak_Atlantic_Spring,PB11_Kalmar_Baltic_Spring,PB12_Karlskrona_Baltic_Spring,PB1_HastKar_Baltic_Spring,PB2_Iceland_Atlantic_Spring,PB4_Hudiksvall_Baltic_Spring,PB5_Galve_Baltic_Spring,PB6_Galve_Baltic_Summer,PB7_Galve_Baltic_Autumn,PB9_Kattegat_Atlantic_Spring,PN3_CentralBaltic_Baltic_Spring,Q_Norway_Atlantic_Atlantic_Spring,TysklandS18_Germany_Baltic
chr21,25015028,0.37,0.47,0.04,0.08,0.08,0.04,0.0,0.48,0.06,0.54,0.36,0.03,0.13,0.08,0.07,0.03,0.61,0.0,0.06,0.07,0.17,0.41,0.12,0.06,0.06,0.47,0.29,0.4,0.52,0.38,0.46,0.39,0.18,0.0,0.38,0.5,0.28,0.09,0.3,0.19,0.58,0.5,0.59,0.04,0.49,0.42,0.54,0.35,0.4,0.54,0.09,0.51
chr21,25030515,0.31,0.42,0.82,0.81,0.66,0.8,0.84,0.37,0.69,0.31,0.47,0.67,0.75,0.68,0.68,0.71,0.36,0.79,0.7,0.76,0.74,0.47,0.75,0.66,0.66,0.37,0.39,0.6,0.04,0.23,0.26,0.28,0.74,0.71,0.72,0.28,0.63,0.81,0.67,0.76,0.19,0.36,0.4,0.89,0.31,0.23,0.43,0.5,0.42,0.26,0.84,0.3
chr21,25067394,0.4,0.53,0.91,1.0,0.9,0.92,0.87,0.44,1.0,0.42,0.79,0.97,0.87,1.0,0.87,1.0,0.67,0.88,0.9,1.0,1.0,0.56,0.83,0.82,0.92,0.47,0.5,0.62,0.42,0.33,0.59,0.41,0.88,1.0,0.72,0.39,0.45,1.0,0.72,0.88,0.47,0.39,0.42,0.91,0.47,0.42,0.42,0.59,0.57,0.56,1.0,0.55
chr22,4807877,0.7,0.8,0.59,0.42,0.65,0.55,0.68,0.81,0.36,0.52,0.3,0.3,0.58,0.38,0.32,0.32,0.41,0.39,0.45,0.38,0.41,0.37,0.43,0.44,0.47,0.38,0.4,0.36,0.39,0.32,0.48,0.42,0.28,0.52,0.74,0.72,0.62,0.77,0.73,0.93,0.81,0.86,0.93,0.89,0.85,0.81,0.82,0.67,0.93,0.89,0.57,0.62
chr22,9077096,0.71,0.44,0.73,0.55,0.54,0.73,0.33,0.52,0.71,0.64,0.84,0.57,0.68,0.55,0.47,0.54,0.57,0.28,0.56,0.54,0.33,0.89,0.75,1.0,1.0,0.49,0.89,0.82,0.64,0.92,1.0,0.97,0.89,0.91,0.91,0.96,0.96,0.89,0.71,0.78,0.35,0.52,0.4,0.31,0.57,0.45,0.47,0.79,0.72,0.69,0.62,0.94
chr22,9520989,0.03,0.25,0.23,0.08,0.11,0.04,0.2,0.17,0.24,0.5,0.5,0.52,0.27,0.37,0.5,0.19,0.21,0.57,0.38,0.21,0.5,0.68,0.82,0.86,0.75,0.03,0.3,0.27,0.33,0.69,0.68,0.57,0.59,0.18,0.45,0.46,0.54,0.34,0.46,0.43,0.15,0.17,0.06,0.5,0.21,0.24,0.18,0.35,0.63,0.26,0.42,0.48
chr22,9543171,0.09,0.25,0.19,0.1,0.0,0.17,0.22,0.19,0.42,0.36,0.68,0.63,0.29,0.46,0.67,0.5,0.1,0.62,0.43,0.34,0.45,0.75,0.75,0.82,0.75,0.16,0.35,0.36,0.3,0.46,0.5,0.59,0.6,0.3,0.51,0.54,0.64,0.42,0.5,0.56,0.29,0.07,0.33,0.54,0.26,0.0,0.18,0.38,0.58,0.15,0.47,0.53
chr22,9557919,0.09,0.12,0.22,0.17,0.05,0.08,0.25,0.21,0.47,0.42,0.59,0.69,0.29,0.41,0.68,0.39,0.12,0.69,0.25,0.22,0.38,0.69,0.77,0.89,0.71,0.15,0.22,0.24,0.52,0.44,0.58,0.53,0.72,0.2,0.44,0.5,0.46,0.38,0.51,0.33,0.21,0.11,0.19,0.72,0.17,0.21,0.11,0.38,0.47,0.21,0.53,0.38
chr22,12743063,0.87,0.93,0.53,0.74,0.81,0.5,0.68,0.97,0.37,0.9,0.36,0.3,0.33,0.32,0.52,0.46,0.86,0.44,0.26,0.25,0.73,0.77,0.65,0.64,0.44,0.93,0.54,0.65,0.69,0.84,0.77,0.91,0.79,0.83,0.49,0.93,0.76,0.21,0.94,0.69,0.75,0.88,0.86,0.66,0.94,1.0,0.92,0.56,0.72,0.82,0.56,1.0
chr22,20839480,0.62,0.56,1.0,0.97,1.0,1.0,0.97,0.58,1.0,0.55,0.54,1.0,1.0,0.8,0.88,0.97,0.62,0.96,0.86,0.94,0.92,0.86,0.9,0.97,0.94,0.59,0.59,0.63,0.46,0.72,0.28,0.46,0.97,0.9,0.71,0.55,0.73,0.97,0.88,0.82,0.37,0.62,0.56,0.95,0.62,0.49,0.58,0.58,0.84,0.59,1.0,0.49
chr22,21751191,0.21,0.1,0.05,0.04,0.06,0.12,0.15,0.08,0.08,0.2,0.95,0.06,0.04,0.34,0.12,0.1,0.19,0.03,0.16,0.09,0.0,0.21,0.1,0.0,0.03,0.11,0.23,0.55,0.58,0.63,0.35,0.36,0.0,0.05,0.89,0.33,0.21,0.09,0.1,0.08,0.16,0.08,0.09,0.12,0.19,0.12,0.23,0.35,0.24,0.1,0.11,0.15
chr22,22905856,0.34,0.38,0.03,0.0,0.0,0.04,0.0,0.55,0.0,0.48,0.21,0.0,0.06,0.03,0.0,0.0,0.57,0.0,0.04,0.03,0.0,0.06,0.0,0.1,0.06,0.39,0.45,0.42,0.6,0.44,0.79,0.53,0.28,0.0,0.21,0.5,0.26,0.03,0.22,0.09,0.32,0.32,0.32,0.02,0.57,0.27,0.48,0.38,0.37,0.5,0.0,0.44
chr23,9160726,0.89,0.94,0.95,0.91,1.0,0.96,0.68,0.96,0.88,0.91,0.95,0.86,0.86,0.77,0.95,0.84,0.82,0.9,0.78,0.96,0.96,0.76,0.13,0.05,0.04,0.85,0.94,0.9,0.91,0.85,0.9,0.83,0.91,1.0,0.87,0.93,0.37,0.89,0.7,0.7,0.77,0.78,0.92,0.89,0.89,0.76,0.78,0.93,0.64,0.92,0.91,0.77
chr23,16014681,0.76,0.71,0.38,0.47,0.68,0.33,0.64,0.78,0.36,0.53,0.41,0.34,0.14,0.44,0.42,0.41,0.34,0.3,0.5,0.31,0.35,0.37,0.14,0.32,0.17,0.28,0.33,0.22,0.26,0.31,0.5,0.32,0.18,0.27,0.87,0.79,0.5,0.9,0.79,0.77,0.54,0.57,0.55,0.68,0.73,0.86,0.87,0.53,0.81,0.77,0.93,0.56
chr23,16336143,0.87,0.63,0.84,0.97,0.75,1.0,0.79,0.74,0.21,0.5,1.0,0.79,0.62,0.25,0.08,0.21,0.76,0.45,0.5,0.75,0.46,0.53,0.6,0.5,0.62,0.7,0.86,0.76,0.65,0.42,0.37,0.47,0.57,1.0,0.88,0.65,0.16,0.5,0.71,0.72,0.73,0.84,0.79,0.62,0.82,0.83,0.89,0.92,0.58,0.59,0.7,0.48
chr23,16384816,0.96,0.85,1.0,1.0,0.91,1.0,1.0,0.9,0.26,0.59,1.0,0.91,0.87,0.45,0.1,0.33,0.97,0.53,0.65,0.81,0.46,0.61,0.78,0.72,0.88,0.91,0.98,1.0,0.73,0.7,0.67,0.52,0.94,1.0,0.91,0.81,0.71,0.61,0.61,0.81,0.86,0.8,1.0,0.8,1.0,1.0,0.96,1.0,0.63,0.95,0.81,0.7
chr23,16442709,0.96,0.86,1.0,1.0,1.0,1.0,0.85,0.91,0.2,0.64,0.91,0.85,0.73,0.26,0.3,0.33,0.74,0.38,0.52,0.88,0.29,0.48,0.63,0.68,0.69,0.8,0.93,0.87,0.71,0.43,0.44,0.67,0.68,1.0,0.91,0.73,0.39,0.47,0.69,0.66,0.74,0.9,0.89,0.91,0.92,0.9,0.85,1.0,0.42,0.88,0.78,0.62
chr23,16466811,0.85,0.78,0.91,0.96,0.91,0.9,0.92,0.71,0.12,0.56,0.92,0.81,0.76,0.37,0.16,0.2,0.77,0.56,0.45,0.73,0.3,0.5,0.75,0.73,0.64,0.73,0.89,0.9,0.52,0.58,0.52,0.5,0.74,1.0,0.85,0.67,0.56,0.34,0.61,0.74,0.83,0.7,0.92,0.82,0.89,0.91,0.88,0.84,0.58,0.79,0.75,0.44
chr23,16507459,0.71,0.68,0.94,1.0,0.88,1.0,0.86,0.9,0.04,0.5,0.83,0.85,0.89,0.21,0.05,0.12,0.79,0.43,0.41,0.88,0.19,0.56,0.69,0.78,0.69,0.72,0.72,0.68,0.48,0.55,0.5,0.59,0.73,0.89,0.73,0.71,0.17,0.64,0.55,0.53,0.71,0.81,0.83,0.73,0.76,0.72,0.69,0.84,0.69,0.74,0.74,0.54
chr23,16599651,0.81,0.62,0.85,0.81,1.0,1.0,0.78,0.76,0.1,0.33,0.82,0.71,0.74,0.14,0.04,0.17,0.67,0.34,0.44,0.7,0.19,0.39,0.53,0.48,0.62,0.7,0.94,0.79,0.77,0.5,0.19,0.44,0.58,0.87,0.78,0.57,0.17,0.23,0.47,0.55,0.7,0.74,0.83,0.76,0.8,0.81,0.8,0.89,0.51,0.59,0.75,0.36
chr23,16624555,0.09,0.14,0.0,0.04,0.19,0.0,0.15,0.26,0.86,0.6,0.12,0.03,0.18,0.9,0.96,0.83,0.3,0.71,0.58,0.12,0.83,0.62,0.48,0.38,0.19,0.44,0.13,0.19,0.59,0.47,0.75,0.45,0.23,0.0,0.15,0.33,0.65,0.81,0.28,0.35,0.3,0.24,0.17,0.18,0.06,0.2,0.31,0.07,0.63,0.2,0.27,0.51
chr23,16649816,0.54,0.88,0.79,0.73,0.75,0.86,0.83,0.7,0.1,0.47,0.77,0.64,0.68,0.14,0.0,0.17,0.74,0.58,0.5,0.61,0.18,0.48,0.55,0.3,0.61,0.44,0.74,0.84,0.57,0.62,0.45,0.59,0.59,0.94,0.71,0.52,0.35,0.38,0.53,0.47,0.61,0.78,0.8,0.81,0.71,0.75,0.93,0.75,0.52,0.62,0.62,0.44
chr23,16747514,0.26,0.35,0.24,0.41,0.25,0.25,0.41,0.59,0.97,0.74,0.33,0.48,0.31,0.86,0.92,0.89,0.58,0.85,0.8,0.53,0.94,0.71,0.78,0.63,0.53,0.44,0.31,0.2,0.4,0.65,0.81,0.53,0.74,0.61,0.47,0.83,0.91,0.62,0.65,0.57,0.45,0.33,0.33,0.42,0.25,0.16,0.44,0.34,0.66,0.32,0.44,0.71
chr23,16788516,0.06,0.04,0.0,0.0,0.11,0.0,0.0,0.1,0.66,0.29,0.04,0.09,0.26,0.64,0.75,0.59,0.09,0.59,0.44,0.19,0.67,0.44,0.33,0.32,0.25,0.06,0.04,0.07,0.2,0.26,0.23,0.26,0.12,0.0,0.06,0.26,0.54,0.47,0.26,0.1,0.11,0.04,0.07,0.04,0.04,0.0,0.03,0.0,0.29,0.11,0.16,0.34
chr23,16804342,0.92,0.92,1.0,1.0,1.0,1.0,1.0,0.83,0.38,0.64,0.96,0.97,1.0,0.3,0.35,0.39,0.81,0.41,0.61,0.95,0.28,0.68,0.63,0.87,0.89,0.72,1.0,0.96,0.83,0.57,0.4,0.89,0.93,1.0,0.87,0.75,0.68,0.66,0.69,0.7,0.93,0.94,0.92,0.72,1.0,1.0,0.9,1.0,0.74,0.75,0.76,0.66
chr23,16828026,0.67,0.48,0.72,0.85,0.86,0.91,0.8,0.61,0.23,0.4,0.82,0.62,0.66,0.1,0.17,0.25,0.61,0.37,0.44,0.72,0.33,0.39,0.69,0.67,0.56,0.73,0.89,0.59,0.53,0.21,0.27,0.46,0.79,0.52,0.82,0.69,0.35,0.38,0.52,0.69,0.69,0.87,0.69,0.74,0.82,0.62,0.75,0.77,0.6,0.77,0.57,0.58
chr23,16928302,0.26,0.24,0.15,0.18,0.19,0.12,0.05,0.27,0.76,0.63,0.1,0.22,0.37,0.58,0.68,0.59,0.37,0.75,0.61,0.41,0.73,0.43,0.54,0.52,0.32,0.54,0.05,0.16,0.44,0.55,0.32,0.33,0.4,0.0,0.38,0.42,0.6,0.42,0.42,0.27,0.08,0.16,0.21,0.14,0.11,0.32,0.21,0.28,0.65,0.21,0.29,0.35
chr23,16942573,0.84,0.79,0.97,0.96,0.79,1.0,0.78,0.85,0.06,0.17,1.0,0.84,0.74,0.17,0.18,0.21,0.81,0.33,0.48,0.85,0.24,0.41,0.59,0.48,0.69,0.74,0.87,0.87,0.65,0.58,0.38,0.74,0.81,1.0,0.7,0.59,0.45,0.43,0.65,0.68,0.76,0.88,0.96,0.84,0.9,0.88,0.85,1.0,0.38,0.76,0.76,0.47
chr23,16959639,0.13,0.24,0.16,0.07,0.06,0.05,0.17,0.19,0.88,0.2,0.1,0.19,0.14,0.96,0.89,0.84,0.21,0.61,0.56,0.2,0.58,0.73,0.33,0.2,0.22,0.32,0.1,0.11,0.39,0.35,0.84,0.64,0.2,0.2,0.12,0.52,0.62,0.5,0.31,0.3,0.21,0.15,0.0,0.25,0.14,0.23,0.16,0.0,0.42,0.24,0.39,0.48
chr23,16973001,0.37,0.41,0.42,0.31,0.18,0.17,0.36,0.65,1.0,0.64,0.61,0.28,0.43,0.77,1.0,0.89,0.39,0.75,0.91,0.52,0.75,0.67,0.55,0.43,0.61,0.55,0.33,0.38,0.65,0.69,0.89,0.53,0.5,0.5,0.33,0.59,0.95,0.68,0.68,0.48,0.56,0.56,0.37,0.32,0.33,0.39,0.49,0.43,0.57,0.29,0.51,0.64
chr23,16994067,0.86,0.75,1.0,1.0,0.95,1.0,0.92,0.88,0.0,0.43,1.0,0.89,0.86,0.15,0.07,0.1,0.92,0.37,0.44,0.86,0.1,0.32,0.52,0.56,0.56,0.64,0.97,0.88,0.6,0.52,0.32,0.54,0.79,1.0,0.87,0.58,0.19,0.32,0.68,0.65,0.68,0.84,0.92,0.76,0.94,0.89,0.72,1.0,0.48,0.79,0.93,0.59
chr23,17006720,0.67,0.65,0.77,0.82,0.73,1.0,0.83,0.62,0.23,0.47,0.71,0.68,0.52,0.22,0.08,0.14,0.74,0.35,0.33,0.62,0.11,0.39,0.43,0.59,0.62,0.54,0.81,0.72,0.52,0.46,0.25,0.37,0.67,0.91,0.72,0.63,0.24,0.36,0.56,0.48,0.73,0.63,0.68,0.68,0.74,0.62,0.84,0.78,0.54,0.68,0.62,0.63
chr23,17017170,0.91,0.84,1.0,1.0,0.94,1.0,0.9,0.78,0.11,0.5,0.91,0.84,0.74,0.03,0.13,0.12,0.76,0.38,0.39,0.84,0.03,0.34,0.61,0.68,0.78,0.82,0.94,0.88,0.56,0.41,0.41,0.55,0.64,1.0,0.85,0.56,0.21,0.24,0.64,0.71,0.68,0.85,0.92,0.86,1.0,0.83,0.79,1.0,0.43,0.79,0.81,0.56
chr23,17070254,0.84,0.79,0.84,0.93,0.94,0.89,0.81,0.68,0.05,0.38,0.81,0.71,0.78,0.29,0.0,0.27,0.82,0.26,0.38,0.78,0.32,0.32,0.48,0.63,0.61,0.5,0.74,0.8,0.52,0.5,0.56,0.59,0.7,1.0,0.78,0.55,0.18,0.53,0.63,0.74,0.73,0.85,0.75,0.78,0.87,0.97,0.72,0.97,0.61,0.63,0.64,0.67
chr23,17092693,1.0,0.92,1.0,1.0,1.0,1.0,0.92,0.86,0.3,0.69,1.0,0.94,0.92,0.32,0.38,0.46,0.89,0.67,0.65,0.86,0.21,0.77,0.77,0.75,0.84,0.84,1.0,1.0,0.93,0.69,0.39,0.64,0.92,1.0,0.97,0.79,0.55,0.69,0.77,0.86,0.91,0.97,0.97,0.78,0.93,0.92,0.89,1.0,0.76,0.84,0.92,0.72
chr23,17133764,0.94,0.83,1.0,1.0,1.0,1.0,1.0,0.72,0.14,0.59,1.0,0.88,0.86,0.48,0.42,0.65,0.78,0.67,0.47,0.92,0.5,0.52,0.76,0.84,0.88,0.78,1.0,0.83,0.71,0.52,0.56,0.62,0.83,1.0,0.83,0.71,0.4,0.54,0.78,0.84,0.82,0.84,0.85,0.87,0.91,0.93,0.76,1.0,0.48,0.91,0.75,0.43
chr23,17246765,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.11,0.69,0.41,0.0,0.1,0.07,0.69,0.75,0.73,0.16,0.61,0.5,0.06,0.59,0.42,0.23,0.32,0.25,0.09,0.06,0.1,0.0,0.5,0.4,0.33,0.23,0.0,0.06,0.32,0.53,0.37,0.24,0.16,0.17,0.14,0.13,0.26,0.09,0.12,0.11,0.03,0.37,0.06,0.18,0.43
chr23,17302809,1.0,0.83,1.0,1.0,1.0,1.0,0.85,0.81,0.12,0.58,0.83,0.77,0.75,0.07,0.16,0.35,0.74,0.32,0.48,0.96,0.33,0.48,0.65,0.72,0.84,0.68,1.0,0.93,0.78,0.45,0.3,0.52,0.68,1.0,0.88,0.52,0.17,0.47,0.54,0.74,0.91,0.93,0.86,0.81,0.94,0.96,0.77,1.0,0.51,0.67,0.74,0.61
chr23,17335878,0.25,0.42,0.47,0.38,0.5,0.22,0.32,0.44,1.0,0.8,0.18,0.44,0.35,0.94,1.0,0.92,0.35,0.68,0.67,0.48,0.9,0.8,0.69,0.64,0.52,0.37,0.22,0.37,0.8,0.69,0.71,0.61,0.52,0.25,0.6,0.43,0.85,0.81,0.7,0.41,0.4,0.44,0.3,0.57,0.22,0.1,0.42,0.18,0.61,0.34,0.6,0.66
chr23,17365302,1.0,0.65,1.0,1.0,0.9,1.0,1.0,0.79,0.22,0.53,1.0,0.92,0.91,0.26,0.56,0.32,0.85,0.38,0.7,0.8,0.26,0.55,0.75,0.86,0.82,0.76,1.0,0.91,0.5,0.69,0.38,0.69,0.77,1.0,0.93,0.76,0.44,0.59,0.7,0.68,0.76,0.91,0.95,0.8,0.93,1.0,0.79,0.96,0.65,0.76,0.83,0.72
chr23,17377725,0.09,0.2,0.03,0.0,0.16,0.0,0.0,0.21,0.85,0.54,0.04,0.17,0.24,0.74,0.74,0.81,0.17,0.74,0.62,0.2,0.81,0.73,0.47,0.37,0.22,0.37,0.03,0.07,0.35,0.43,0.73,0.47,0.3,0.0,0.18,0.29,0.71,0.66,0.54,0.31,0.27,0.22,0.03,0.27,0.1,0.03,0.3,0.05,0.51,0.23,0.24,0.49
chr23,17411098,0.1,0.19,0.04,0.05,0.0,0.05,0.07,0.39,0.88,0.46,0.14,0.14,0.16,0.89,0.79,0.83,0.22,0.58,0.62,0.14,0.9,0.5,0.26,0.2,0.37,0.22,0.04,0.04,0.19,0.48,0.53,0.34,0.12,0.0,0.19,0.38,0.69,0.66,0.29,0.32,0.17,0.15,0.08,0.29,0.03,0.03,0.2,0.07,0.37,0.16,0.27,0.38
chr23,17432170,0.8,0.82,1.0,1.0,1.0,1.0,0.94,0.88,0.32,0.63,1.0,0.96,0.84,0.5,0.32,0.34,0.8,0.56,0.69,0.82,0.37,0.48,0.74,0.87,0.96,0.82,0.96,0.92,0.76,0.5,0.44,0.65,0.88,1.0,0.94,0.73,0.4,0.53,0.84,0.76,0.9,0.85,0.9,0.82,0.91,0.95,0.82,0.97,0.69,0.89,0.89,0.8
chr23,17458407,0.03,0.23,0.0,0.0,0.0,0.0,0.03,0.21,0.6,0.48,0.0,0.0,0.19,0.56,0.81,0.54,0.12,0.42,0.36,0.0,0.58,0.52,0.42,0.38,0.22,0.23,0.04,0.15,0.28,0.31,0.48,0.38,0.24,0.0,0.08,0.32,0.59,0.43,0.45,0.31,0.14,0.14,0.04,0.36,0.07,0.11,0.18,0.03,0.4,0.34,0.08,0.44
chr23,17484098,0.1,0.21,0.09,0.09,0.18,0.09,0.1,0.34,0.72,0.61,0.21,0.13,0.14,0.7,0.8,0.75,0.22,0.52,0.31,0.26,0.79,0.59,0.31,0.39,0.19,0.23,0.04,0.17,0.14,0.37,0.45,0.44,0.22,0.0,0.24,0.38,0.54,0.5,0.33,0.31,0.23,0.0,0.06,0.22,0.06,0.16,0.13,0.03,0.18,0.06,0.16,0.26
chr23,17499314,0.07,0.17,0.0,0.0,0.0,0.0,0.06,0.27,0.79,0.5,0.09,0.21,0.42,0.75,0.84,0.85,0.21,0.81,0.5,0.27,0.93,0.61,0.45,0.27,0.27,0.21,0.0,0.07,0.31,0.45,0.46,0.43,0.13,0.0,0.04,0.47,0.58,0.46,0.39,0.35,0.24,0.03,0.0,0.21,0.0,0.05,0.1,0.04,0.53,0.18,0.13,0.23
chr23,17542371,0.23,0.15,0.05,0.0,0.12,0.05,0.15,0.34,0.74,0.7,0.14,0.16,0.27,0.86,0.81,0.67,0.29,0.52,0.52,0.42,0.82,0.5,0.54,0.41,0.36,0.43,0.17,0.2,0.29,0.56,0.48,0.43,0.21,0.43,0.21,0.31,0.69,0.61,0.41,0.38,0.28,0.21,0.24,0.36,0.19,0.16,0.28,0.04,0.42,0.29,0.4,0.52
chr23,20137604,0.91,0.88,0.82,0.84,0.85,1.0,0.93,0.9,0.27,0.93,0.9,0.61,0.45,0.42,0.29,0.34,0.9,0.46,0.19,0.4,0.72,0.93,0.77,0.79,0.76,0.8,0.83,0.87,0.88,0.77,0.83,0.94,0.88,0.84,0.82,0.79,0.88,0.33,0.75,0.63,0.84,0.75,1.0,0.46,0.91,0.82,0.79,0.84,0.84,0.89,0.78,0.88
chr23,20182586,0.34,0.35,0.69,0.89,0.8,0.88,0.66,0.26,0.19,0.44,0.42,0.78,0.54,0.09,0.25,0.39,0.44,0.52,0.21,0.34,0.71,0.47,0.79,0.86,0.91,0.41,0.45,0.52,0.3,0.47,0.17,0.32,0.32,0.77,0.38,0.57,0.58,0.43,0.65,0.69,0.42,0.31,0.62,0.72,0.51,0.3,0.39,0.48,0.62,0.5,0.67,0.43
chr23,20729797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.39,1.0,1.0,1.0,0.93,1.0,1.0,0.97,1.0,0.97,0.94,0.97,0.52,1.0,1.0,1.0,0.9,0.94,0.91,0.25,0.48,0.61,0.34,0.67,1.0,1.0,0.37,0.58,0.87,0.83,0.73,0.88,0.96,1.0,1.0,0.97,1.0,0.98,1.0,0.48,0.9,1.0,0.5
chr23,21961150,0.74,0.68,0.61,0.65,0.62,0.69,0.63,0.78,0.26,0.31,0.32,0.33,0.27,0.29,0.38,0.21,0.29,0.21,0.44,0.41,0.5,0.3,0.12,0.31,0.13,0.31,0.32,0.28,0.47,0.12,0.57,0.5,0.15,0.41,0.69,0.77,0.52,0.78,0.8,0.61,0.82,0.71,0.7,0.68,0.75,0.6,0.76,0.73,0.74,0.84,0.61,0.62
chr24,6989715,0.84,0.62,1.0,1.0,1.0,1.0,1.0,0.39,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.87,0.86,1.0,1.0,1.0,0.94,0.88,1.0,0.94,0.89,1.0,0.97,0.94,1.0,0.53,0.65,0.32,1.0,0.58,0.47,0.57,0.84,1.0,0.67,1.0,0.97
chr24,7130975,0.6,0.45,1.0,1.0,1.0,1.0,1.0,0.43,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,0.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44,0.94,0.81,1.0,1.0,1.0,0.97,1.0,1.0,0.88,0.94,1.0,1.0,1.0,1.0,0.44,0.33,0.44,1.0,0.43,0.38,0.55,0.94,1.0,0.38,1.0,0.89
chr24,7142380,0.54,0.27,0.77,0.76,0.6,0.73,0.75,0.21,0.89,0.75,0.77,0.87,0.85,0.69,0.74,0.83,0.31,0.83,0.67,0.85,0.73,0.76,0.76,0.75,0.79,0.37,0.53,0.64,0.76,0.73,0.5,0.81,0.73,0.91,0.73,0.88,0.83,0.73,0.87,0.86,0.36,0.26,0.22,0.83,0.36,0.24,0.3,0.52,0.66,0.32,0.72,0.7
chr24,9303981,0.34,0.26,0.75,0.77,0.76,0.86,0.64,0.37,0.8,0.69,0.9,0.59,0.78,0.89,0.8,0.72,0.36,0.69,0.63,0.9,0.69,0.35,0.44,0.4,0.5,0.35,0.81,0.71,0.41,0.51,0.48,0.59,0.67,0.87,0.77,0.22,0.5,0.66,0.51,0.59,0.21,0.27,0.24,0.49,0.41,0.37,0.53,0.89,0.41,0.41,0.62,0.5
chr24,13231512,1.0,0.84,0.57,0.69,0.86,0.88,0.71,0.89,0.55,0.4,0.59,0.51,0.61,0.44,0.35,0.56,0.35,0.27,0.59,0.5,0.29,0.47,0.57,0.61,0.47,0.38,0.49,0.6,0.54,0.5,0.45,0.38,0.41,0.5,0.89,0.94,0.74,0.84,0.84,0.91,0.89,0.89,1.0,0.89,0.97,0.85,1.0,0.87,0.9,0.87,0.83,0.65
chr24,17637381,0.68,0.74,0.25,0.21,0.05,0.41,0.37,0.78,0.16,0.3,0.61,0.17,0.17,0.21,0.18,0.32,0.62,0.32,0.24,0.15,0.42,0.34,0.17,0.26,0.28,0.52,0.53,0.63,0.43,0.17,0.5,0.53,0.31,0.1,0.61,0.46,0.5,0.29,0.36,0.31,0.63,0.81,0.55,0.18,0.71,0.78,0.62,0.5,0.22,0.53,0.21,0.46
chr24,17650352,0.42,0.26,0.69,0.72,0.76,0.85,0.47,0.48,0.9,0.68,0.48,0.97,1.0,0.75,0.69,0.7,0.33,0.79,0.69,0.75,0.93,0.64,0.68,0.85,0.94,0.3,0.39,0.48,0.6,0.91,0.78,0.75,0.85,0.64,0.44,0.93,0.54,0.7,0.91,0.73,0.37,0.61,0.46,0.87,0.53,0.43,0.46,0.3,0.74,0.3,0.93,0.72
chr24,19706749,0.79,0.73,0.41,0.55,0.59,0.45,0.33,0.71,0.29,0.73,0.72,0.39,0.27,0.31,0.31,0.17,0.7,0.36,0.25,0.44,0.44,0.48,0.26,0.31,0.25,0.75,0.61,0.63,0.89,0.63,0.94,0.82,0.45,0.47,0.51,0.83,0.45,0.42,0.58,0.68,0.82,0.77,0.79,0.3,0.66,0.64,0.72,0.58,0.61,0.75,0.45,0.86
chr25,6510721,1.0,0.94,0.66,0.72,0.61,0.65,0.73,0.94,0.53,0.62,0.53,0.6,0.55,0.64,0.58,0.58,0.56,0.45,0.75,0.68,0.53,0.44,0.63,0.6,0.5,0.43,0.48,0.39,0.25,0.56,0.35,0.65,0.54,0.38,1.0,0.93,0.59,0.91,0.96,0.89,0.95,0.91,0.92,0.88,0.97,0.93,0.88,0.91,0.85,0.97,0.89,0.69
